4.34255e+13   94.3371
4.35919e+13   95.1603
4.37589e+13   96.6861
4.39266e+13   98.6612
4.40949e+13   101.02
4.42638e+13   103.542
4.44334e+13   105.975
4.46037e+13   108.306
4.47745e+13   110.699
4.49461e+13   113.408
4.51183e+13   116.528
4.52912e+13   120.038
4.54647e+13   123.914
4.56389e+13   128.3
4.58138e+13   133.722
4.59893e+13   140.383
4.61655e+13   148.18
4.63424e+13   156.206
4.65199e+13   163.02
4.66982e+13   167.978
4.68771e+13   172.86
4.70567e+13   179.489
4.7237e+13   187.858
4.7418e+13   192.95
4.75996e+13   189.354
4.7782e+13   184.024
4.79651e+13   178.747
4.81488e+13   173.224
4.83333e+13   167.778
4.85185e+13   162.812
4.87044e+13   157.7
4.8891e+13   151.366
4.90783e+13   143.6
4.92664e+13   135.414
4.94551e+13   128.115
4.96446e+13   122.109
4.98348e+13   117.034
5.00258e+13   111.927
5.02174e+13   105.139
5.04098e+13   97.6554
5.0603e+13   89.7881
5.07968e+13   83.0002
5.09915e+13   78.423
5.11868e+13   75.1698
5.13829e+13   72.9917
5.15798e+13   71.144
5.17774e+13   69.279
5.19758e+13   67.1788
5.2175e+13   64.4416
5.23749e+13   61.4522
5.25755e+13   58.5375
5.2777e+13   56.0046
5.29792e+13   54.2093
5.31822e+13   53.0833
5.33859e+13   52.4121
5.35905e+13   51.965
5.37958e+13   51.5099
5.40019e+13   50.877
5.42088e+13   50.0328
5.44165e+13   49.0837
5.4625e+13   48.2229
5.48343e+13   47.6327
5.50444e+13   47.265
5.52553e+13   47.0915
5.5467e+13   47.1477
5.56795e+13   46.9857
5.58928e+13   46.5526
5.6107e+13   43.8156
5.63219e+13   36.2873
5.65377e+13   26.4764
5.67543e+13   22.7654
5.69718e+13   21.5086
5.71901e+13   20.5337
5.74092e+13   19.3376
5.76291e+13   17.7741
5.78499e+13   15.9469
5.80716e+13   14.0184
5.82941e+13   12.4544
5.85174e+13   11.3847
5.87416e+13   10.5034
5.89667e+13   9.60867
5.91926e+13   8.72845
5.94194e+13   8.00898
5.96471e+13   7.58839
5.98756e+13   7.34682
6.0105e+13   7.0692
6.03353e+13   6.70269
6.05665e+13   6.18578
6.07985e+13   5.87765
6.10315e+13   5.77149
6.12653e+13   5.70798
6.15e+13   5.4881
6.17357e+13   4.92671
6.19722e+13   4.33198
6.22096e+13   3.81896
6.2448e+13   3.38899
6.26872e+13   3.03952
6.29274e+13   2.70967
6.31685e+13   2.32401
6.34105e+13   1.86053
6.36535e+13   0.836755
6.38974e+13   0.47149
6.41422e+13   0.455426
6.43879e+13   0.447596
6.46346e+13   0.442302
6.48823e+13   0.438827
6.51309e+13   0.437029
6.53804e+13   0.436828
6.56309e+13   0.439368
6.58824e+13   0.444987
6.61348e+13   0.454676
6.63882e+13   0.468515
6.66425e+13   0.484464
6.68979e+13   0.499504
6.71542e+13   0.514644
6.74115e+13   0.540566
6.76698e+13   0.601748
6.7929e+13   0.735301
6.81893e+13   0.888398
6.84505e+13   0.993793
6.87128e+13   1.06351
6.89761e+13   1.09612
6.92403e+13   1.122
6.95056e+13   1.15226
6.97719e+13   1.18693
7.00393e+13   1.22311
7.03076e+13   1.25879
7.0577e+13   1.2933
7.08474e+13   1.32707
7.11188e+13   1.36123
7.13913e+13   1.39727
7.16649e+13   1.43671
7.19394e+13   1.48073
7.22151e+13   1.52968
7.24917e+13   1.579
7.27695e+13   1.61267
7.30483e+13   1.6212
7.33282e+13   1.59575
7.36091e+13   1.55836
7.38911e+13   1.53165
7.41742e+13   1.53686
7.44584e+13   1.56291
7.47437e+13   1.59799
7.50301e+13   1.63011
7.53176e+13   1.66082
7.56061e+13   1.73484
7.58958e+13   1.896
7.61866e+13   2.22134
7.64785e+13   2.23205
7.67715e+13   1.7576
7.70657e+13   1.35174
7.73609e+13   1.25054
7.76573e+13   1.19521
7.79549e+13   1.14938
7.82535e+13   1.10197
7.85534e+13   1.056
7.88543e+13   1.01229
7.91564e+13   0.970697
7.94597e+13   0.930859
7.97642e+13   0.89238
8.00698e+13   0.85507
8.03766e+13   0.819064
8.06845e+13   0.784786
8.09936e+13   0.752686
8.1304e+13   0.722981
8.16155e+13   0.695626
8.19282e+13   0.670133
8.22421e+13   0.645892
8.25572e+13   0.622618
8.28735e+13   0.600452
8.3191e+13   0.579721
8.35097e+13   0.560701
8.38297e+13   0.543564
8.41509e+13   0.528406
8.44733e+13   0.515436
8.47969e+13   0.50516
8.51218e+13   0.497462
8.5448e+13   0.491602
8.57753e+13   0.487401
8.6104e+13   0.49682
8.64339e+13   0.615732
8.6765e+13   0.984093
8.70975e+13   1.20825
8.74312e+13   1.32946
8.77662e+13   1.2907
8.81024e+13   1.13097
8.844e+13   1.00684
8.87788e+13   1.03199
8.9119e+13   1.09819
8.94604e+13   1.19043
8.98032e+13   1.29048
9.01473e+13   1.39623
9.04927e+13   1.50582
9.08394e+13   1.61534
9.11874e+13   1.72198
9.15368e+13   1.82637
9.18875e+13   1.93203
9.22395e+13   2.04547
9.2593e+13   2.18042
9.29477e+13   2.37168
9.33038e+13   2.65589
9.36613e+13   2.95782
9.40202e+13   3.20129
9.43804e+13   3.27092
9.4742e+13   3.1693
9.5105e+13   3.08637
9.54694e+13   3.13402
9.58352e+13   3.26708
9.62023e+13   3.45566
9.65709e+13   3.69711
9.69409e+13   4.03941
9.73124e+13   4.63671
9.76852e+13   5.47098
9.80595e+13   6.4199
9.84352e+13   7.33994
9.88123e+13   8.194
9.91909e+13   9.07661
9.95709e+13   9.99023
9.99524e+13   10.9481
1.00335e+14   11.9772
1.0072e+14   13.0904
1.01106e+14   14.2959
1.01493e+14   15.603
1.01882e+14   17.0183
1.02272e+14   18.5511
1.02664e+14   20.2156
1.03057e+14   22.0256
1.03452e+14   23.9796
1.03849e+14   26.0025
1.04247e+14   27.9493
1.04646e+14   29.5173
1.05047e+14   30.8416
1.05449e+14   31.9693
1.05853e+14   33.2643
1.06259e+14   34.9213
1.06666e+14   36.7849
1.07075e+14   38.7375
1.07485e+14   40.655
1.07897e+14   42.4902
1.0831e+14   44.2608
1.08725e+14   45.9958
1.09142e+14   47.7145
1.0956e+14   49.4298
1.0998e+14   51.1649
1.10401e+14   52.9515
1.10824e+14   54.8281
1.11249e+14   56.792
1.11675e+14   58.8516
1.12103e+14   61.0176
1.12532e+14   63.1934
1.12963e+14   65.3346
1.13396e+14   67.224
1.13831e+14   68.7198
1.14267e+14   69.5744
1.14705e+14   69.5372
1.15144e+14   68.9661
1.15585e+14   68.3078
1.16028e+14   67.9431
1.16473e+14   67.8955
1.16919e+14   68.0001
1.17367e+14   68.1424
1.17817e+14   68.1597
1.18268e+14   67.9436
1.18721e+14   67.4146
1.19176e+14   66.4282
1.19633e+14   65.0416
1.20091e+14   63.4075
1.20551e+14   61.7034
1.21013e+14   60.0473
1.21477e+14   58.4777
1.21942e+14   56.9951
1.22409e+14   55.6213
1.22878e+14   54.419
1.23349e+14   53.4382
1.23822e+14   52.6732
1.24296e+14   52.1489
1.24772e+14   51.735
1.2525e+14   51.4618
1.2573e+14   51.2892
1.26212e+14   51.1972
1.26696e+14   51.1666
1.27181e+14   51.2172
1.27668e+14   51.3762
1.28157e+14   51.6571
1.28648e+14   52.0679
1.29141e+14   52.6144
1.29636e+14   53.3054
1.30133e+14   54.1675
1.30631e+14   55.2465
1.31132e+14   56.5717
1.31634e+14   58.1401
1.32139e+14   59.9209
1.32645e+14   61.7424
1.33153e+14   63.1378
1.33663e+14   63.6135
1.34175e+14   63.1775
1.34689e+14   61.9691
1.35206e+14   59.7601
1.35724e+14   57.6009
1.36244e+14   56.1241
1.36766e+14   55.2228
1.3729e+14   54.618
1.37816e+14   54.3086
1.38344e+14   54.2441
1.38874e+14   54.4101
1.39406e+14   54.83
1.3994e+14   55.4819
1.40476e+14   56.3276
1.41014e+14   57.3243
1.41554e+14   58.4162
1.42097e+14   59.5517
1.42641e+14   60.6918
1.43188e+14   61.7844
1.43736e+14   62.7398
1.44287e+14   63.5372
1.4484e+14   64.3959
1.45395e+14   65.4655
1.45952e+14   66.1966
1.46511e+14   66.2822
1.47072e+14   64.9567
1.47636e+14   59.2137
1.48202e+14   52.7125
1.48769e+14   50.4399
1.49339e+14   50.3758
1.49912e+14   50.3974
1.50486e+14   50.3546
1.51063e+14   50.2508
1.51641e+14   50.1071
1.52222e+14   49.9367
1.52806e+14   49.7438
1.53391e+14   49.5307
1.53979e+14   49.2986
1.54569e+14   49.0434
1.55161e+14   48.7525
1.55755e+14   48.4022
1.56352e+14   47.9578
1.56951e+14   47.3871
1.57552e+14   46.6932
1.58156e+14   45.9636
1.58762e+14   45.3089
1.5937e+14   44.8243
1.59981e+14   44.5245
1.60594e+14   44.4496
1.61209e+14   44.5162
1.61827e+14   44.6672
1.62447e+14   44.8904
1.63069e+14   45.1657
1.63694e+14   45.4802
1.64321e+14   45.8235
1.64951e+14   46.189
1.65583e+14   46.5766
1.66217e+14   46.9938
1.66854e+14   47.4514
1.67493e+14   47.9602
1.68135e+14   48.5258
1.68779e+14   49.1668
1.69426e+14   49.864
1.70075e+14   50.4359
1.70727e+14   50.7138
1.71381e+14   50.0835
1.72037e+14   48.316
1.72697e+14   44.7784
1.73358e+14   41.5223
1.74022e+14   40.4375
1.74689e+14   40.248
1.75359e+14   40.3619
1.7603e+14   40.5449
1.76705e+14   40.7408
1.77382e+14   40.9415
1.78061e+14   41.1423
1.78744e+14   41.384
1.79429e+14   41.7358
1.80116e+14   42.224
1.80806e+14   42.5501
1.81499e+14   42.3091
1.82194e+14   41.3748
1.82892e+14   38.1859
1.83593e+14   34.259
1.84296e+14   32.4199
1.85003e+14   32.1886
1.85711e+14   32.1921
1.86423e+14   32.2232
1.87137e+14   32.2269
1.87854e+14   32.2183
1.88574e+14   32.2309
1.89296e+14   32.2842
1.90022e+14   32.3847
1.9075e+14   32.5351
1.91481e+14   32.7395
1.92214e+14   32.9941
1.92951e+14   33.2805
1.9369e+14   33.5682
1.94432e+14   33.7478
1.95177e+14   33.7325
1.95925e+14   33.3575
1.96675e+14   32.6057
1.97429e+14   31.5453
1.98185e+14   30.5959
1.98945e+14   30.2093
1.99707e+14   30.1406
2.00472e+14   30.2987
2.0124e+14   30.5893
2.02011e+14   30.964
2.02785e+14   31.2769
2.03562e+14   31.2728
2.04342e+14   30.9295
2.05125e+14   29.3624
2.05911e+14   26.6256
2.067e+14   24.7387
2.07492e+14   24.4582
2.08287e+14   24.4079
2.09085e+14   24.4225
2.09886e+14   24.4322
2.1069e+14   24.4358
2.11497e+14   24.4453
2.12308e+14   24.4684
2.13121e+14   24.4999
2.13938e+14   24.5215
2.14757e+14   24.5259
2.1558e+14   24.4934
2.16406e+14   24.3902
2.17235e+14   24.2114
2.18067e+14   24.0218
2.18903e+14   23.8494
2.19742e+14   23.7386
2.20584e+14   23.7399
2.21429e+14   23.8244
2.22277e+14   23.9865
2.23129e+14   24.2
2.23984e+14   24.4443
2.24842e+14   24.7112
2.25703e+14   25.0102
2.26568e+14   25.3673
2.27436e+14   25.8045
2.28308e+14   26.1585
2.29182e+14   26.1114
2.3006e+14   25.6319
2.30942e+14   23.7979
2.31827e+14   21.2899
2.32715e+14   20.0667
2.33606e+14   19.9502
2.34501e+14   19.9746
2.354e+14   20.041
2.36302e+14   20.1141
2.37207e+14   20.1869
2.38116e+14   20.2681
2.39028e+14   20.3646
2.39944e+14   20.4754
2.40864e+14   20.5941
2.41786e+14   20.7074
2.42713e+14   20.784
2.43643e+14   20.805
2.44576e+14   20.7684
2.45513e+14   20.6676
2.46454e+14   20.5228
2.47398e+14   20.3583
2.48346e+14   20.1368
2.49298e+14   19.8402
2.50253e+14   19.1978
2.51211e+14   18.2441
2.52174e+14   17.3642
2.5314e+14   16.9854
2.5411e+14   16.9009
2.55084e+14   16.9395
2.56061e+14   17.0128
2.57042e+14   17.0821
2.58027e+14   17.1314
2.59015e+14   17.1559
2.60008e+14   17.1595
2.61004e+14   17.1411
2.62004e+14   17.09
2.63008e+14   17.0115
2.64016e+14   16.9256
2.65027e+14   16.8736
2.66043e+14   16.8764
2.67062e+14   16.9352
2.68085e+14   17.0353
2.69112e+14   17.1137
2.70143e+14   16.986
2.71178e+14   16.5801
2.72217e+14   15.5449
2.7326e+14   14.4318
2.74307e+14   13.9384
2.75358e+14   13.8572
2.76413e+14   13.8628
2.77472e+14   13.886
2.78535e+14   13.9066
2.79603e+14   13.9249
2.80674e+14   13.9498
2.81749e+14   13.9881
2.82829e+14   14.0438
2.83912e+14   14.1179
2.85e+14   14.2066
2.86092e+14   14.3017
2.87188e+14   14.3649
2.88288e+14   14.3185
2.89393e+14   14.1229
2.90502e+14   13.6153
2.91615e+14   12.92
2.92732e+14   12.3733
2.93854e+14   12.2241
2.9498e+14   12.1929
2.9611e+14   12.2267
2.97244e+14   12.2689
2.98383e+14   12.297
2.99526e+14   12.3068
3.00674e+14   12.3061
3.01826e+14   12.3001
3.02982e+14   12.2765
3.04143e+14   12.2108
3.05308e+14   12.0926
3.06478e+14   11.9147
3.07652e+14   11.6688
3.08831e+14   11.4114
3.10014e+14   11.2056
3.11202e+14   11.1101
3.12395e+14   11.0745
3.13592e+14   11.0977
3.14793e+14   11.1237
3.15999e+14   11.1292
3.1721e+14   11.0499
3.18425e+14   10.8971
3.19645e+14   10.666
3.2087e+14   10.4376
3.22099e+14   10.2992
3.23333e+14   10.2338
3.24572e+14   10.2237
3.25816e+14   10.1983
3.27064e+14   10.091
3.28317e+14   9.87135
3.29575e+14   9.56911
3.30838e+14   9.30154
3.32105e+14   9.18208
3.33378e+14   9.14266
3.34655e+14   9.16595
3.35937e+14   9.20739
3.37224e+14   9.24636
3.38516e+14   9.27134
3.39813e+14   9.27972
3.41115e+14   9.27292
3.42422e+14   9.22749
3.43734e+14   9.12611
3.45051e+14   8.9577
3.46373e+14   8.73367
3.477e+14   8.52191
3.49033e+14   8.39434
3.5037e+14   8.33746
3.51712e+14   8.34039
3.5306e+14   8.35616
3.54412e+14   8.36086
3.5577e+14   8.3167
3.57133e+14   8.2167
3.58502e+14   8.06057
3.59875e+14   7.87605
3.61254e+14   7.69676
3.62638e+14   7.53837
3.64028e+14   7.39854
3.65422e+14   7.27432
3.66822e+14   7.17016
3.68228e+14   7.09958
3.69639e+14   7.05521
3.71055e+14   7.05137
3.72477e+14   7.06607
3.73904e+14   7.08937
3.75336e+14   7.10966
3.76774e+14   7.11817
3.78218e+14   7.11216
3.79667e+14   7.06397
3.81122e+14   6.97341
3.82582e+14   6.83287
3.84048e+14   6.66889
3.85519e+14   6.5239
3.86996e+14   6.4423
3.88479e+14   6.39278
3.89967e+14   6.36451
3.91462e+14   6.32664
3.92961e+14   6.25576
3.94467e+14   6.15027
3.95978e+14   6.00373
3.97495e+14   5.84519
3.99018e+14   5.70701
4.00547e+14   5.61022
4.02082e+14   5.55169
4.03622e+14   5.51745
4.05169e+14   5.50785
4.06721e+14   5.51115
4.0828e+14   5.51892
4.09844e+14   5.52709
4.11414e+14   5.53115
4.1299e+14   5.52692
4.14573e+14   5.49833
4.16161e+14   5.43088
4.17756e+14   5.32978
4.19356e+14   5.20191
4.20963e+14   5.07966
4.22576e+14   4.98891
4.24195e+14   4.93177
4.2582e+14   4.87966
4.27451e+14   4.82118
4.29089e+14   4.74362
4.30733e+14   4.64187
4.32384e+14   4.53548
4.3404e+14   4.44532
4.35703e+14   4.39149
4.37373e+14   4.35663
4.39048e+14   4.34713
4.4073e+14   4.34858
4.42419e+14   4.35089
4.44114e+14   4.35166
4.45816e+14   4.34701
4.47524e+14   4.32604
4.49238e+14   4.27251
4.5096e+14   4.19666
4.52687e+14   4.09689
4.54422e+14   3.99754
4.56163e+14   3.91847
4.57911e+14   3.86727
4.59665e+14   3.82107
4.61426e+14   3.77109
4.63194e+14   3.70548
4.64969e+14   3.62632
4.6675e+14   3.54993
4.68539e+14   3.49733
4.70334e+14   3.46201
4.72136e+14   3.45019
4.73945e+14   3.45064
4.75761e+14   3.45166
4.77583e+14   3.44874
4.79413e+14   3.43491
4.8125e+14   3.39402
4.83094e+14   3.33931
4.84945e+14   3.26662
4.86803e+14   3.1886
4.88668e+14   3.11833
4.9054e+14   3.06082
4.9242e+14   3.01119
4.94306e+14   2.96095
4.962e+14   2.90595
4.98101e+14   2.85091
5.0001e+14   2.80657
5.01926e+14   2.77278
5.03849e+14   2.75511
5.05779e+14   2.75049
5.07717e+14   2.75033
5.09662e+14   2.74744
5.11615e+14   2.73504
5.13575e+14   2.70178
5.15543e+14   2.65797
5.17518e+14   2.60017
5.19501e+14   2.53462
5.21491e+14   2.4692
5.23489e+14   2.40952
5.25495e+14   2.35726
5.27508e+14   2.31244
5.29529e+14   2.27724
5.31558e+14   2.24757
5.33595e+14   2.22683
5.35639e+14   2.21492
5.37692e+14   2.20931
5.39752e+14   2.2059
5.4182e+14   2.19979
5.43896e+14   2.1862
5.45979e+14   2.15648
5.48071e+14   2.11783
5.50171e+14   2.06344
5.52279e+14   1.99882
5.54395e+14   1.9338
5.56519e+14   1.8789
5.58651e+14   1.84188
5.60792e+14   1.81706
5.6294e+14   1.80094
5.65097e+14   1.79152
5.67262e+14   1.78604
5.69436e+14   1.78225
5.71618e+14   1.77807
5.73808e+14   1.77011
5.76006e+14   1.75366
5.78213e+14   1.72485
5.80428e+14   1.6834
5.82652e+14   1.62488
5.84885e+14   1.56124
5.87125e+14   1.5076
5.89375e+14   1.4775
5.91633e+14   1.45945
5.939e+14   1.4514
5.96175e+14   1.44834
5.9846e+14   1.44667
6.00752e+14   1.44419
6.03054e+14   1.4386
6.05365e+14   1.42717
6.07684e+14   1.40373
6.10012e+14   1.37114
6.1235e+14   1.32266
6.14696e+14   1.26838
6.17051e+14   1.22206
6.19415e+14   1.19653
6.21788e+14   1.18181
6.24171e+14   1.17704
6.26562e+14   1.17655
6.28963e+14   1.17596
6.31372e+14   1.17329
6.33791e+14   1.16621
6.3622e+14   1.14861
6.38657e+14   1.12415
6.41104e+14   1.08655
6.43561e+14   1.04173
6.46026e+14   1.0015
6.48502e+14   0.977163
6.50986e+14   0.963735
6.5348e+14   0.959441
6.55984e+14   0.95934
6.58497e+14   0.959187
6.6102e+14   0.956156
6.63553e+14   0.946247
6.66095e+14   0.928396
6.68647e+14   0.902912
6.71209e+14   0.869314
6.73781e+14   0.835617
6.76362e+14   0.809713
6.78954e+14   0.795589
6.81555e+14   0.787098
6.84167e+14   0.783718
6.86788e+14   0.781783
6.89419e+14   0.77815
6.92061e+14   0.769913
6.94712e+14   0.75516
6.97374e+14   0.735312
7.00046e+14   0.709955
7.02728e+14   0.684798
7.0542e+14   0.665251
7.08123e+14   0.653396
7.10836e+14   0.645732
7.1356e+14   0.641571
7.16294e+14   0.638189
7.19038e+14   0.633124
7.21793e+14   0.623196
7.24558e+14   0.609809
7.27334e+14   0.592152
7.30121e+14   0.572433
7.32919e+14   0.554397
7.35727e+14   0.542061
7.38546e+14   0.533039
7.41375e+14   0.527204
7.44216e+14   0.522688
7.47067e+14   0.517355
7.49929e+14   0.508746
7.52803e+14   0.497624
7.55687e+14   0.483669
7.58582e+14   0.468385
7.61489e+14   0.454292
7.64406e+14   0.443959
7.67335e+14   0.435882
7.70275e+14   0.429801
7.73226e+14   0.424525
7.76189e+14   0.418774
7.79163e+14   0.411538
7.82148e+14   0.402813
7.85145e+14   0.393201
7.88153e+14   0.383071
7.91172e+14   0.373207
7.94204e+14   0.364092
7.97247e+14   0.356216
8.00301e+14   0.348779
8.03368e+14   0.341758
8.06446e+14   0.335041
8.09535e+14   0.328602
8.12637e+14   0.322407
8.15751e+14   0.31629
8.18876e+14   0.309723
8.22013e+14   0.302787
8.25163e+14   0.295014
8.28324e+14   0.286755
8.31498e+14   0.278786
8.34684e+14   0.272201
8.37882e+14   0.266563
8.41092e+14   0.26202
8.44315e+14   0.257831
8.4755e+14   0.253085
8.50797e+14   0.247421
8.54057e+14   0.2409
8.57329e+14   0.233902
8.60614e+14   0.227343
8.63911e+14   0.222049
8.67221e+14   0.217667
8.70544e+14   0.213801
8.73879e+14   0.209595
8.77227e+14   0.204809
8.80588e+14   0.200117
8.83962e+14   0.194999
8.87349e+14   0.189008
8.90749e+14   0.183052
8.94161e+14   0.178593
8.97587e+14   0.176708
