2.10794e+13   0.30676   0.306761   0.306762   0.306765   0.0598015   0.0232571   0.00695477   0.0459902   0.0209714   0.0124312   0.00264206
2.11602e+13   0.305534   0.305534   0.305535   0.305538   0.0417668   0.0157699   0.00469552   0.0309908   0.0139775   0.00827521   0.00175083
2.12413e+13   0.304486   0.304487   0.304488   0.30449   0.028912   0.0106919   0.00317121   0.0208985   0.00935122   0.0055271   0.00116521
2.13227e+13   0.303433   0.303434   0.303434   0.303437   0.0200185   0.0072496   0.00214054   0.0140861   0.00626517   0.00369482   0.000776503
2.14044e+13   0.302336   0.302337   0.302337   0.30234   0.0141783   0.00495072   0.00145347   0.00954947   0.00422491   0.00248415   0.000519908
2.14864e+13   0.301299   0.301299   0.3013   0.301302   0.0106392   0.00339997   0.000991842   0.00650472   0.00286475   0.00167738   0.000349232
2.15687e+13   0.300405   0.300405   0.300406   0.300408   0.00878106   0.00236489   0.000683285   0.00447101   0.00196133   0.00114233   0.000236291
2.16513e+13   0.299573   0.299573   0.299573   0.299575   0.00790537   0.00168197   0.000474947   0.00309915   0.00135488   0.000785751   0.000161271
2.17343e+13   0.298526   0.298526   0.298527   0.298529   0.00752894   0.00125046   0.000331115   0.00215367   0.000938744   0.000543264   0.000110663
2.18176e+13   0.297142   0.297142   0.297143   0.297145   0.00736671   0.00100527   0.000232585   0.00150648   0.000654628   0.000378394   7.65562e-05
2.19011e+13   0.296111   0.296112   0.296112   0.296113   0.00729498   0.000885679   0.000165667   0.001067   0.000462153   0.000266785   5.36169e-05
2.19851e+13   0.296039   0.29604   0.29604   0.29604   0.00726961   0.000830578   0.000119568   0.000762611   0.000329517   0.000189895   3.79194e-05
2.20693e+13   0.297533   0.297533   0.297533   0.297532   0.00732093   0.000809571   8.82686e-05   0.000550711   0.000237635   0.000136653   2.71163e-05
2.21538e+13   0.303351   0.303351   0.30335   0.303347   0.00752053   0.000820602   6.77658e-05   0.00040378   0.000173666   9.96233e-05   1.96379e-05
2.22387e+13   0.305743   0.305743   0.305743   0.305742   0.00766975   0.000829447   5.35127e-05   0.000290559   0.000124204   7.10381e-05   1.39112e-05
2.23239e+13   0.303097   0.303097   0.303096   0.303094   0.00769151   0.000826527   4.44044e-05   0.000204412   8.70003e-05   4.96052e-05   9.64613e-06
2.24095e+13   0.297938   0.297938   0.297938   0.297939   0.00764255   0.00081526   3.93078e-05   0.000143433   6.0931e-05   3.46407e-05   6.71757e-06
2.24953e+13   0.289463   0.289463   0.289463   0.289465   0.00747132   0.000789637   3.60817e-05   0.000101232   4.28613e-05   2.42786e-05   4.78183e-06
2.25815e+13   0.282726   0.282727   0.282727   0.282729   0.0073174   0.000764196   3.41497e-05   7.34286e-05   3.10119e-05   1.752e-05   3.6623e-06
2.2668e+13   0.278458   0.278459   0.278459   0.278461   0.00720165   0.000741451   3.28997e-05   5.45834e-05   2.29671e-05   1.29645e-05   3.05077e-06
2.27549e+13   0.275544   0.275544   0.275544   0.275546   0.00711442   0.000719381   3.19254e-05   4.08327e-05   1.70969e-05   9.67241e-06   2.73832e-06
2.28421e+13   0.273634   0.273634   0.273635   0.273636   0.00707071   0.000699171   3.11384e-05   3.03653e-05   1.2664e-05   7.24887e-06   2.60869e-06
2.29296e+13   0.272153   0.272153   0.272153   0.272154   0.00709878   0.00068097   3.04681e-05   2.24739e-05   9.37809e-06   5.55254e-06   2.56398e-06
2.30174e+13   0.27109   0.27109   0.27109   0.27109   0.0071668   0.000665743   2.9905e-05   1.68968e-05   7.12771e-06   4.4834e-06   2.58334e-06
2.31056e+13   0.270201   0.270201   0.270201   0.270201   0.00726837   0.000652297   2.93675e-05   1.32233e-05   5.71334e-06   4.00808e-06   2.64372e-06
2.31941e+13   0.269738   0.269738   0.269738   0.269738   0.00739808   0.000640798   2.8854e-05   1.09486e-05   4.89709e-06   3.77426e-06   2.79157e-06
2.3283e+13   0.269836   0.269836   0.269835   0.269835   0.00754362   0.000629352   2.82758e-05   9.65162e-06   4.51337e-06   3.76408e-06   3.12877e-06
2.33722e+13   0.270298   0.270298   0.270298   0.270296   0.00771825   0.000618015   2.76291e-05   8.91875e-06   4.39318e-06   3.79811e-06   3.8361e-06
2.34618e+13   0.271382   0.271381   0.27138   0.271378   0.00793339   0.000607889   2.69601e-05   8.86395e-06   4.41935e-06   3.89235e-06   4.98261e-06
2.35517e+13   0.273263   0.273263   0.273262   0.273259   0.00819842   0.000600925   2.6372e-05   8.96486e-06   4.50887e-06   4.09092e-06   6.59678e-06
2.36419e+13   0.276025   0.276024   0.276023   0.276019   0.0085181   0.000598118   2.59453e-05   9.21284e-06   4.68913e-06   4.5072e-06   8.71135e-06
2.37325e+13   0.279598   0.279597   0.279596   0.279592   0.00888597   0.000597703   2.56243e-05   9.63809e-06   5.0063e-06   5.33428e-06   1.14485e-05
2.38234e+13   0.28377   0.283769   0.283767   0.283762   0.00931174   0.000597148   2.53017e-05   1.04083e-05   5.63632e-06   6.78478e-06   1.52743e-05
2.39147e+13   0.344152   0.344145   0.344132   0.344093   0.0118129   0.000711784   2.97224e-05   1.51384e-05   8.91822e-06   1.18448e-05   2.69947e-05
2.40063e+13   0.474291   0.474285   0.474273   0.474238   0.0179623   0.000963875   3.98428e-05   3.21604e-05   2.00044e-05   2.74094e-05   6.20817e-05
2.40983e+13   0.447681   0.447681   0.447682   0.447685   0.0183782   0.000888579   3.71053e-05   5.1105e-05   3.20235e-05   4.39978e-05   9.87774e-05
2.41906e+13   0.416146   0.416147   0.416151   0.416162   0.0181194   0.000804273   3.49227e-05   7.71716e-05   4.82457e-05   6.6059e-05   0.000145459
2.42833e+13   0.386009   0.38601   0.386014   0.386025   0.0175336   0.000724615   3.45472e-05   0.000110845   6.9022e-05   9.40196e-05   0.000201791
2.43763e+13   0.364652   0.364654   0.36466   0.364676   0.0171913   0.000666207   3.71212e-05   0.000155886   9.67365e-05   0.000131168   0.00027507
2.44697e+13   0.347106   0.347108   0.347113   0.347127   0.0167794   0.000621531   4.51365e-05   0.000215889   0.000133561   0.000180321   0.000370112
2.45635e+13   0.329324   0.329326   0.329329   0.329341   0.0164291   0.000594174   5.80407e-05   0.000297058   0.000183253   0.000246416   0.000496212
2.46576e+13   0.313723   0.313724   0.313723   0.313725   0.0162593   0.000587907   7.67535e-05   0.00040579   0.000249558   0.000334203   0.00066138
2.47521e+13   0.297512   0.297509   0.297497   0.297478   0.0161878   0.000592314   0.000101184   0.00054451   0.000333634   0.000444831   0.000866518
2.48469e+13   0.280661   0.280652   0.280624   0.280566   0.0161965   0.000622266   0.000131285   0.000714649   0.00043592   0.000578464   0.00111074
2.49421e+13   0.262728   0.262711   0.262662   0.262543   0.0161702   0.000702865   0.000165827   0.000909899   0.000552196   0.000729331   0.0013823
2.50377e+13   0.244103   0.244075   0.244005   0.243805   0.0161286   0.000816273   0.000203924   0.0011251   0.000679415   0.000893803   0.001675
2.51336e+13   0.227143   0.227102   0.227016   0.226717   0.0161303   0.000955514   0.000245838   0.00136194   0.000819158   0.00107463   0.00199538
2.52299e+13   0.211386   0.21133   0.211236   0.210829   0.0161572   0.00111289   0.000291841   0.00162239   0.000973513   0.00127519   0.00235177
2.53266e+13   0.198163   0.19809   0.197994   0.19748   0.0162772   0.00129163   0.000343003   0.00191298   0.00114725   0.00150195   0.0027575
2.54236e+13   0.187228   0.187138   0.187041   0.186421   0.0164491   0.00149263   0.000400589   0.00224113   0.0013452   0.0017609   0.00322365
2.5521e+13   0.178314   0.178206   0.178108   0.17738   0.0167167   0.0017199   0.000465791   0.00261353   0.00157112   0.00205653   0.00375821
2.56188e+13   0.170488   0.170361   0.170263   0.169409   0.0169927   0.00197044   0.000537629   0.00302421   0.00182065   0.00238309   0.00435125
2.57169e+13   0.163691   0.163546   0.163449   0.162456   0.0173363   0.0022471   0.000616692   0.00347604   0.00209511   0.00274252   0.00500905
2.58155e+13   0.157804   0.157644   0.157551   0.156426   0.0177169   0.00254056   0.000700475   0.00395518   0.0023869   0.00312513   0.00571979
2.59144e+13   0.152488   0.152315   0.152228   0.150993   0.018123   0.00285124   0.000789318   0.00446452   0.00270033   0.0035381   0.00650684
2.60137e+13   0.147989   0.147806   0.147728   0.14643   0.018567   0.00318   0.000883828   0.00500884   0.0030422   0.00399412   0.00740414
2.61133e+13   0.144123   0.14393   0.143863   0.142435   0.0190212   0.00351867   0.00098218   0.00557881   0.00341019   0.00449457   0.00842053
2.62134e+13   0.140771   0.140569   0.140514   0.13902   0.0194663   0.00385054   0.00107977   0.00614762   0.00378815   0.00501898   0.00952009
2.63138e+13   0.137795   0.137586   0.137545   0.135987   0.019894   0.00415991   0.00117179   0.00668586   0.00415507   0.00553632   0.0106413
2.64146e+13   0.135254   0.135035   0.135012   0.133377   0.0203214   0.00444256   0.00125638   0.00718042   0.00449678   0.00602237   0.0117127
2.65158e+13   0.133159   0.132929   0.132927   0.131204   0.0207539   0.00469656   0.00133212   0.00762095   0.00479955   0.00644894   0.0126468
2.66174e+13   0.13105   0.130807   0.130834   0.129013   0.0211183   0.00490412   0.00139355   0.00797526   0.00503813   0.00677271   0.0133705
2.67194e+13   0.12926   0.129   0.129044   0.127104   0.0214648   0.00508236   0.00144568   0.00827296   0.00523739   0.00704812   0.013994
2.68218e+13   0.127562   0.127283   0.127309   0.125234   0.0217469   0.00522815   0.00148802   0.00851246   0.00540519   0.00729671   0.0145327
2.69246e+13   0.126519   0.12622   0.126222   0.124007   0.0220694   0.00536936   0.00152876   0.00874111   0.00554712   0.00750145   0.0149435
2.70277e+13   0.126183   0.125859   0.125853   0.123468   0.0224524   0.00551211   0.00156969   0.0089719   0.00568201   0.00768441   0.015276
2.71313e+13   0.125614   0.125262   0.125228   0.122656   0.0227537   0.0056367   0.00160534   0.00916961   0.00579597   0.00783258   0.0155376
2.72352e+13   0.124595   0.124214   0.123957   0.121189   0.022938   0.00572108   0.00162952   0.00929953   0.00585794   0.00789976   0.0156373
2.73396e+13   0.122963   0.122554   0.122214   0.119243   0.0229729   0.00575942   0.00164064   0.00935699   0.00587617   0.00791129   0.0156067
2.74443e+13   0.120938   0.120498   0.120296   0.117107   0.0229194   0.00578218   0.00164734   0.0093916   0.00588713   0.00790175   0.015451
2.75495e+13   0.119119   0.118646   0.118564   0.115153   0.0228507   0.00580412   0.00165395   0.00942549   0.00589829   0.00788473   0.0151962
2.7655e+13   0.117176   0.116674   0.116565   0.112949   0.0227289   0.00579812   0.00165254   0.00941596   0.00585147   0.00777998   0.0147497
2.7761e+13   0.11458   0.114053   0.113911   0.110135   0.0224233   0.00573735   0.00163561   0.0093189   0.00574219   0.00759319   0.0141978
2.78673e+13   0.111895   0.111338   0.111173   0.107275   0.0220223   0.00564092   0.00160852   0.00916566   0.00561741   0.00739143   0.0136303
2.79741e+13   0.109798   0.109226   0.109037   0.105024   0.0216727   0.00554946   0.00158281   0.00902105   0.0055038   0.00721243   0.0131126
2.80813e+13   0.107417   0.106831   0.106618   0.102501   0.0211935   0.00541196   0.00154376   0.00879971   0.00534453   0.00697696   0.0125382
2.81889e+13   0.104715   0.104113   0.103874   0.099667   0.0205742   0.00522895   0.00149142   0.00850079   0.00514169   0.00668786   0.0119148
2.82969e+13   0.102013   0.101399   0.101134   0.0968514   0.0199011   0.00502093   0.00143139   0.00815473   0.00491078   0.00636569   0.0112576
2.84053e+13   0.0992812   0.0986562   0.0983681   0.0940222   0.0191807   0.00477934   0.001361   0.00774451   0.0046375   0.0059899   0.0105244
2.85141e+13   0.0965658   0.095931   0.0956212   0.0912223   0.0184375   0.00451013   0.00128195   0.00727917   0.00432536   0.00556343   0.00968467
2.86234e+13   0.0940573   0.0934119   0.0930832   0.0886249   0.017734   0.00424088   0.00120242   0.0068079   0.00400611   0.00512761   0.0088242
2.8733e+13   0.0914718   0.0908155   0.0904713   0.0859435   0.0170356   0.00397756   0.00112451   0.00634514   0.00369275   0.00470235   0.0080172
2.88431e+13   0.0884756   0.0878075   0.0874495   0.0828445   0.0162835   0.00371136   0.00104594   0.00587907   0.00338173   0.00428555   0.0072164
2.89536e+13   0.0853671   0.0846782   0.0843002   0.0795446   0.015514   0.00344698   0.000968013   0.005416   0.00307557   0.00387218   0.00639932
2.90646e+13   0.0859181   0.0851697   0.0847484   0.0795717   0.0154143   0.00334081   0.000934755   0.0052029   0.00289719   0.00360434   0.0058198
2.91759e+13   0.119426   0.118214   0.117506   0.109139   0.0209306   0.00433853   0.00120411   0.00662538   0.00356465   0.00435458   0.00678695
2.92877e+13   0.13071   0.129212   0.128339   0.118067   0.0225246   0.00449674   0.00123789   0.00673731   0.00350221   0.00420103   0.00632639
2.93999e+13   0.117511   0.115906   0.114992   0.104125   0.0198066   0.00372219   0.00101113   0.00540966   0.00266294   0.00311348   0.0044137
2.95126e+13   0.0976756   0.0961527   0.0953146   0.0850941   0.0162629   0.00289137   0.000775326   0.00407293   0.00188052   0.00212898   0.00276508
2.96256e+13   0.0818046   0.0803432   0.0795747   0.0697772   0.0134721   0.00225955   0.000596545   0.00305738   0.00130484   0.00142305   0.00173049
2.97392e+13   0.0688144   0.0674238   0.0667338   0.0573972   0.0112421   0.00180369   0.000469589   0.00234553   0.000920721   0.00096355   0.00109469
2.98531e+13   0.0595162   0.0581876   0.0575747   0.0486445   0.00966415   0.00149763   0.000384793   0.00187134   0.000669747   0.000668973   0.000703636
2.99675e+13   0.0522523   0.0509812   0.0504495   0.0418998   0.00843343   0.00126871   0.000322309   0.00152958   0.00049919   0.000476231   0.000457117
3.00823e+13   0.046476   0.0452592   0.04481   0.0366084   0.00746139   0.00109068   0.000274231   0.00127237   0.00038112   0.000349613   0.000301981
3.01975e+13   0.041669   0.0405025   0.0401311   0.0322257   0.00665921   0.00094481   0.000235189   0.00106781   0.000295944   0.000262177   0.000205145
3.03132e+13   0.0377182   0.0366003   0.0362984   0.028657   0.00600849   0.000827882   0.000204008   0.000905738   0.000232963   0.000199061   0.000143577
3.04294e+13   0.0344995   0.0334276   0.0331874   0.0258   0.00548563   0.000736465   0.000179796   0.000780976   0.000187423   0.000154515   0.00010442
3.0546e+13   0.0318145   0.0307856   0.0306048   0.0234755   0.0050555   0.000664247   0.00016088   0.000684995   0.000155118   0.000124371   8.01643e-05
3.0663e+13   0.0294948   0.0285049   0.0283849   0.0214984   0.00468809   0.000604412   0.00014541   0.000608426   0.000131753   0.000103887   6.52408e-05
3.07805e+13   0.0274538   0.0264991   0.0264424   0.0197594   0.00436805   0.000552563   0.000132088   0.000544018   0.000113761   8.88432e-05   5.54182e-05
3.08984e+13   0.0256613   0.0247386   0.0247469   0.0182256   0.00409028   0.000507466   0.000120506   0.000488797   9.93164e-05   7.70179e-05   4.8613e-05
3.10168e+13   0.0241009   0.023207   0.0232817   0.0168888   0.00385199   0.00046916   0.000110687   0.000442425   8.81138e-05   6.80703e-05   4.46445e-05
3.11356e+13   0.02274   0.0218726   0.0220143   0.0157291   0.00364779   0.000437293   0.000102593   0.000404795   8.07863e-05   6.27443e-05   4.31155e-05
3.12549e+13   0.0215274   0.0206857   0.0208941   0.0147095   0.00346927   0.000410726   9.59614e-05   0.000374997   7.76464e-05   6.0728e-05   4.28159e-05
3.13747e+13   0.020418   0.0196024   0.0198768   0.013794   0.00330894   0.000388174   9.04551e-05   0.000351702   7.68952e-05   6.03469e-05   4.29517e-05
3.14949e+13   0.0194146   0.0186238   0.0189634   0.0129785   0.00316669   0.000369194   8.59237e-05   0.000334175   7.70626e-05   6.06172e-05   4.39057e-05
3.16156e+13   0.0185535   0.0177841   0.0181882   0.012282   0.00304778   0.00035397   8.23769e-05   0.000322156   7.84959e-05   6.20035e-05   4.62649e-05
3.17367e+13   0.017871   0.0171177   0.0175854   0.0117236   0.00295764   0.00034273   7.98484e-05   0.000315301   8.09807e-05   6.44656e-05   5.13175e-05
3.18583e+13   0.0173174   0.0165767   0.0171052   0.0112673   0.0028878   0.00033421   7.80257e-05   0.000311893   8.57285e-05   6.95666e-05   5.90844e-05
3.19804e+13   0.0168017   0.0160742   0.016658   0.0108525   0.00282291   0.00032646   7.6423e-05   0.000309986   9.34285e-05   7.68126e-05   6.76202e-05
3.21029e+13   0.0162558   0.0155451   0.0161769   0.0104323   0.00275107   0.00031792   7.46629e-05   0.000308291   0.000101312   8.39573e-05   7.5982e-05
3.22259e+13   0.0156818   0.0149909   0.0156636   0.0100043   0.00267202   0.000308357   7.27827e-05   0.000306562   0.000108717   9.07363e-05   8.44279e-05
3.23494e+13   0.0149957   0.0143306   0.015033   0.00951233   0.00257151   0.000296219   7.06486e-05   0.000303099   0.000115731   9.72651e-05   9.27307e-05
3.24733e+13   0.0145066   0.0138592   0.0145926   0.00915098   0.00250252   0.000288474   6.96764e-05   0.000304186   0.000125274   0.000105885   0.000102931
3.25977e+13   0.0138958   0.0132722   0.0140261   0.00871796   0.00241211   0.000281055   6.85448e-05   0.000303386   0.000135681   0.000115284   0.000113886
3.27226e+13   0.0133668   0.0127632   0.0135439   0.00833801   0.00233734   0.000277698   6.792e-05   0.000304873   0.000149282   0.000127429   0.000127472
3.2848e+13   0.0129507   0.0123614   0.0131869   0.008025   0.00228592   0.000278085   6.82438e-05   0.000310118   0.000167085   0.000143271   0.000144886
3.29738e+13   0.0126926   0.0121101   0.0129918   0.00780786   0.00226539   0.000281526   6.93993e-05   0.000324924   0.000190988   0.000164515   0.000168101
3.31002e+13   0.0125565   0.0119751   0.012927   0.00766871   0.00226577   0.000287363   7.1514e-05   0.000358223   0.000222283   0.000192398   0.00019877
3.3227e+13   0.0124709   0.0118891   0.0129063   0.00756488   0.00227255   0.000295448   7.52133e-05   0.000406133   0.00026034   0.000226578   0.000237028
3.33543e+13   0.0124266   0.0118423   0.0129283   0.00748851   0.00229039   0.000306028   8.05408e-05   0.000463088   0.000303103   0.000265214   0.000280967
3.34821e+13   0.0124134   0.0118244   0.0129834   0.00743362   0.00231259   0.000317467   8.62961e-05   0.000519173   0.000346209   0.000304598   0.000326973
3.36104e+13   0.0124413   0.0118487   0.013061   0.00741278   0.00233378   0.000328472   9.19545e-05   0.000573898   0.000390717   0.000345781   0.000376598
3.37391e+13   0.0125351   0.0119341   0.013215   0.00743617   0.00236709   0.00034358   9.86662e-05   0.000632838   0.000438448   0.000390142   0.000430947
3.38684e+13   0.0126433   0.0120324   0.013392   0.00745524   0.00240785   0.000364594   0.000106842   0.000698256   0.000488883   0.000436982   0.000488587
3.39982e+13   0.0125867   0.0119728   0.0134083   0.00736622   0.00242247   0.00038845   0.000115758   0.000766078   0.000539623   0.000484141   0.000546773
3.41284e+13   0.0125869   0.0119679   0.0134583   0.00732695   0.0024395   0.000420467   0.00012789   0.000855886   0.00060521   0.000544458   0.000619594
3.42592e+13   0.0127223   0.012093   0.013677   0.00738456   0.0024905   0.000468417   0.000145202   0.000980724   0.000696355   0.000627888   0.000719017
3.43905e+13   0.0129178   0.0122736   0.0139761   0.0074646   0.00256496   0.000527333   0.000165797   0.00112557   0.000803359   0.000726108   0.000837478
3.45222e+13   0.0129502   0.0123009   0.0140768   0.00746567   0.00260554   0.000587736   0.000186497   0.00126948   0.000912452   0.000828631   0.000966849
3.46545e+13   0.0129323   0.0122786   0.0141187   0.00742025   0.00262547   0.000648681   0.000207266   0.00141401   0.00102452   0.000937443   0.00111309
3.47873e+13   0.0129407   0.0122841   0.0141708   0.00740682   0.00265001   0.000716086   0.000229995   0.00157211   0.00114973   0.00106104   0.00128904
3.49205e+13   0.012996   0.0123331   0.0142962   0.00742355   0.00269576   0.000794697   0.000256184   0.00175413   0.00129855   0.00120939   0.00150902
3.50543e+13   0.0131408   0.0124649   0.0145482   0.00747573   0.00276004   0.000884548   0.000285916   0.00196118   0.00147426   0.00138677   0.00178101
3.51886e+13   0.0133588   0.0126663   0.0148714   0.007563   0.00283178   0.000981131   0.000317833   0.00218395   0.00166849   0.00158612   0.0020976
3.53235e+13   0.0136123   0.0129014   0.0152354   0.0076674   0.00290787   0.00108129   0.000350873   0.00241474   0.00187129   0.00179639   0.00244185
3.54588e+13   0.013907   0.0131755   0.0156517   0.00779318   0.00299155   0.00118412   0.000384669   0.00265072   0.00207683   0.00200912   0.00279371
3.55947e+13   0.0142744   0.0135186   0.0161526   0.00795819   0.00308887   0.00129089   0.000419625   0.00289455   0.00228502   0.00222189   0.00313928
3.5731e+13   0.0146878   0.0139049   0.0167124   0.00814467   0.00319618   0.00140177   0.000455837   0.00314677   0.00249505   0.00243287   0.00346885
3.58679e+13   0.0150506   0.0142424   0.0172399   0.00829857   0.00330007   0.00151474   0.000492673   0.00340283   0.00270228   0.00263673   0.00377207
3.60054e+13   0.0153064   0.0144782   0.0176654   0.00839395   0.00339077   0.00162757   0.000529435   0.00365797   0.00290422   0.00283153   0.00404855
3.61433e+13   0.0155719   0.0147235   0.0181011   0.00850242   0.00349289   0.00175681   0.000571503   0.00394938   0.00312842   0.0030427   0.00432346
3.62818e+13   0.0160205   0.0151431   0.0187352   0.00872508   0.00364178   0.00191586   0.000623128   0.00430558   0.00339194   0.00328317   0.0046105
3.64208e+13   0.0166725   0.0157562   0.0195898   0.00907819   0.00383492   0.00208095   0.000676591   0.00467323   0.0036576   0.00352282   0.00488298
3.65603e+13   0.0175062   0.0165422   0.0206283   0.00954036   0.00405462   0.00223374   0.000726042   0.00501298   0.00390502   0.00374875   0.00514819
3.67004e+13   0.0181687   0.017167   0.0214471   0.00991134   0.00423149   0.00234371   0.000761675   0.00525818   0.00408783   0.00391852   0.00535098
3.6841e+13   0.0185497   0.0175266   0.0219177   0.010124   0.00434631   0.00241851   0.000786015   0.00542667   0.00421924   0.00404462   0.00551526
3.69822e+13   0.0178127   0.0168302   0.021065   0.0097242   0.00422853   0.00237175   0.000771058   0.00532576   0.00414739   0.00397969   0.00543614
3.71239e+13   0.0165529   0.01564   0.0195879   0.00903737   0.00400844   0.0022555   0.000733644   0.00507048   0.0039492   0.00378829   0.00517211
3.72661e+13   0.015977   0.0150958   0.0189092   0.0087254   0.00385689   0.00216437   0.00070413   0.00486743   0.00378789   0.00363085   0.00495359
3.74089e+13   0.0160982   0.0152099   0.0190546   0.00878742   0.00383221   0.00214514   0.000697895   0.00482435   0.00374816   0.0035857   0.00486417
